STATEFP,COUNTYFP,TRACTCE,GEOIDFQ,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER,geometry,from_id,ALI17_45,AMI17_45,AHI17_45,ATOT17_45,ALI22_45,AMI22_45,AHI22_45,ATOT22_45,diff_LI,diff_MI,diff_HI,diff_TOT,tract_id_17,LI17_rac,MI17_rac,HI17_rac,TOT17_rac,tract_id_22,LI22_rac,MI22_rac,HI22_rac,TOT22_rac,ALI17_45_n,ALI22_45_n,AMI17_45_n,AMI22_45_n,AHI17_45_n,AHI22_45_n,ATOT17_45_n,ATOT22_45_n,ALI_diff_n,AMI_diff_n,AHI_diff_n,ATOT_diff_n
48,053,960501,1400000US48053960501,48053960501,9605.01,Census Tract 9605.01,TX,Burnet County,Texas,CT,12821419,4489595,"POLYGON ((-98.393391 30.579124, -98.387431 30.58933, -98.386426 30.588845, -98.38161 30.596714, -98.380113 30.598679, -98.375935 30.599851, -98.371029 30.605301, -98.359597 30.603418, -98.34699 30.601392, -98.345881 30.601336, -98.338421 30.601576, -98.334619 30.60001, -98.335355 30.599653, -98.337658 30.595365, -98.337186 30.592341, -98.340082 30.591542, -98.34132 30.589446, -98.343124 30.58849, -98.343604 30.585357, -98.346495 30.583457, -98.345777 30.57894, -98.344617 30.571651, -98.342142 30.570896, -98.341909 30.567865, -98.343038 30.56618, -98.339532 30.562947, -98.337911 30.556433, -98.338237 30.555646, -98.34253 30.555733, -98.351982 30.558084, -98.352057 30.558472, -98.364288 30.571592, -98.366816 30.573292, -98.370311 30.574438, -98.375946 30.573894, -98.381343 30.570976, -98.386876 30.568647, -98.387864 30.56834, -98.387572 30.570063, -98.389934 30.571564, -98.390035 30.578375, -98.393391 30.579124))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,055,960701,1400000US48055960701,48055960701,9607.01,Census Tract 9607.01,TX,Caldwell County,Texas,CT,15695734,50428,"POLYGON ((-97.680138 29.706779, -97.678634 29.709648, -97.679877 29.712075, -97.679073 29.717107, -97.679324 29.719386, -97.677745 29.718085, -97.674051 29.716166, -97.664078 29.711429, -97.655882 29.707677, -97.655464 29.707983, -97.655182 29.709253, -97.654634 29.710534, -97.654177 29.712245, -97.654257 29.713044, -97.655596 29.717365, -97.655863 29.718899, -97.655783 29.719318, -97.65543 29.718402, -97.652605 29.71806, -97.650278 29.715102, -97.648324 29.714583, -97.644712 29.712596, -97.642941 29.71029, -97.643634 29.712872, -97.64348 29.714712, -97.643109 29.712491, -97.641804 29.711237, -97.640696 29.708496, -97.641478 29.706059, -97.640391 29.704169, -97.638705 29.703979, -97.634854 29.702058, -97.634809 29.701264, -97.632758 29.698103, -97.63342 29.695306, -97.633071 29.693645, -97.62963 29.691454, -97.628805 29.686462, -97.627792 29.685609, -97.627217 29.685412, -97.625958 29.686421, -97.624227 29.684634, -97.625667 29.682881, -97.627591 29.682461, -97.628346 29.680408, -97.629179 29.679495, -97.627907 29.678449, -97.62519 29.678914, -97.624775 29.677127, -97.624818 29.676441, -97.62859 29.676673, -97.633985 29.678194, -97.639593 29.679972, -97.641696 29.680725, -97.654342 29.681998, -97.663224 29.68261, -97.665452 29.682385, -97.668982 29.681524, -97.677199 29.679539, -97.677265 29.682498, -97.678663 29.683885, -97.677561 29.68544, -97.679596 29.686279, -97.679286 29.689427, -97.677513 29.691517, -97.677567 29.69691, -97.677103 29.698541, -97.678301 29.69957, -97.677809 29.701852, -97.67877 29.701877, -97.67867 29.704107, -97.680138 29.706779))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,209,010308,1400000US48209010308,48209010308,103.08,Census Tract 103.08,TX,Hays County,Texas,CT,486459,0,"POLYGON ((-97.924938 29.893316, -97.923887 29.894735, -97.921838 29.896586, -97.918874 29.899155, -97.91713 29.897656, -97.916557 29.897112, -97.912601 29.893824, -97.913359 29.893025, -97.918138 29.892791, -97.921613 29.892572, -97.924669 29.892404, -97.924938 29.893316))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,209,010815,1400000US48209010815,48209010815,108.15,Census Tract 108.15,TX,Hays County,Texas,CT,11964955,0,"POLYGON ((-97.973426 30.20853, -97.970276 30.210061, -97.969337 30.210672, -97.944816 30.19315, -97.929646 30.182304, -97.928808 30.181703, -97.928786 30.180515, -97.928882 30.176392, -97.92927 30.175021, -97.930934 30.173527, -97.934695 30.172637, -97.939612 30.169091, -97.945163 30.166391, -97.952892 30.161766, -97.959163 30.167223, -97.960506 30.170486, -97.963398 30.175307, -97.965244 30.177625, -97.965973 30.179924, -97.968151 30.182878, -97.969525 30.186012, -97.971356 30.191668, -97.972127 30.194998, -97.971981 30.199648, -97.971974 30.202329, -97.972042 30.203313, -97.97205 30.203371, -97.973103 30.206634, -97.973426 30.20853))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,491,020608,1400000US48491020608,48491020608,206.08,Census Tract 206.08,TX,Williamson County,Texas,CT,7845295,18745,"POLYGON ((-97.755971 30.559084, -97.75466 30.559642, -97.750318 30.560774, -97.746769 30.561834, -97.746782 30.561926, -97.732083 30.566464, -97.706486 30.574284, -97.70578 30.573894, -97.705843 30.571171, -97.704833 30.570269, -97.704291 30.570416, -97.703544 30.557956, -97.703523 30.55759, -97.719751 30.554732, -97.728031 30.55315, -97.729745 30.552631, -97.73243 30.551876, -97.734772 30.551212, -97.741902 30.549173, -97.745262 30.548203, -97.75244 30.546231, -97.750605 30.54848, -97.751284 30.550598, -97.755389 30.551606, -97.75521 30.553097, -97.753964 30.554086, -97.753307 30.556583, -97.754934 30.556837, -97.755968 30.558736, -97.755971 30.559084))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,491,020606,1400000US48491020606,48491020606,206.06,Census Tract 206.06,TX,Williamson County,Texas,CT,4062914,120029,"POLYGON ((-97.760454 30.544139, -97.75244 30.546231, -97.745262 30.548203, -97.741902 30.549173, -97.734772 30.551212, -97.72958 30.546873, -97.729744 30.544981, -97.728237 30.54277, -97.728558 30.541246, -97.728575 30.541185, -97.729259 30.538953, -97.727238 30.537744, -97.727256 30.53605, -97.72253 30.532952, -97.723165 30.531142, -97.724053 30.531371, -97.724414 30.531441, -97.726925 30.531838, -97.73366 30.531884, -97.738373 30.53344, -97.739832 30.534356, -97.747866 30.53793, -97.74977 30.5382, -97.757729 30.539092, -97.758719 30.539808, -97.760454 30.544139))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,491,020341,1400000US48491020341,48491020341,203.41,Census Tract 203.41,TX,Williamson County,Texas,CT,4350149,106101,"POLYGON ((-97.852857 30.578679, -97.841038 30.582318, -97.838236 30.58214, -97.835698 30.582763, -97.824606 30.564014, -97.833878 30.561207, -97.844141 30.557959, -97.84874 30.568904, -97.852857 30.578679))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,491,020332,1400000US48491020332,48491020332,203.32,Census Tract 203.32,TX,Williamson County,Texas,CT,3205287,878,"POLYGON ((-97.865564 30.570477, -97.861984 30.571294, -97.854379 30.574135, -97.855882 30.577735, -97.852857 30.578679, -97.84874 30.568904, -97.844141 30.557959, -97.853335 30.555016, -97.854547 30.553605, -97.857748 30.553838, -97.860386 30.558306, -97.862802 30.562009, -97.865232 30.56565, -97.868123 30.56884, -97.865564 30.570477))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,491,020338,1400000US48491020338,48491020338,203.38,Census Tract 203.38,TX,Williamson County,Texas,CT,2777806,1197,"POLYGON ((-97.88412 30.553593, -97.881595 30.554862, -97.880951 30.554993, -97.881719 30.555642, -97.881257 30.556298, -97.870785 30.55932, -97.869771 30.560087, -97.862802 30.562009, -97.860386 30.558306, -97.857748 30.553838, -97.854547 30.553605, -97.855118 30.552186, -97.85549 30.551639, -97.857127 30.549017, -97.859472 30.546914, -97.864485 30.545374, -97.866619 30.545562, -97.868401 30.547583, -97.868845 30.546997, -97.873648 30.549441, -97.881241 30.553277, -97.883369 30.552958, -97.88412 30.553593))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,491,020344,1400000US48491020344,48491020344,203.44,Census Tract 203.44,TX,Williamson County,Texas,CT,3118794,6691,"POLYGON ((-97.875499 30.590834, -97.875034 30.592019, -97.874928 30.595561, -97.864464 30.593187, -97.861436 30.593195, -97.859539 30.593723, -97.857073 30.587762, -97.85366 30.580574, -97.856418 30.57986, -97.860766 30.580184, -97.861513 30.580052, -97.872035 30.576629, -97.874166 30.581476, -97.879367 30.588095, -97.875499 30.590834))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,045600,1400000US48453045600,48453045600,456,Census Tract 456,TX,Travis County,Texas,CT,3261121,1296,"POLYGON ((-97.694592 30.461501, -97.692142 30.461496, -97.689519 30.461422, -97.688784 30.461401, -97.687698 30.464914, -97.6866 30.468257, -97.68412 30.47629, -97.682893 30.480066, -97.67424 30.48079, -97.673946 30.480093, -97.671911 30.473635, -97.672526 30.473289, -97.674626 30.470358, -97.675911 30.468179, -97.676655 30.466907, -97.676484 30.466326, -97.673325 30.464668, -97.675248 30.461395, -97.677339 30.45804, -97.679174 30.455226, -97.680454 30.454179, -97.681427 30.453273, -97.685256 30.455241, -97.686093 30.456705, -97.69011 30.458607, -97.693186 30.460396, -97.694703 30.46065, -97.694592 30.461501))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,045200,1400000US48453045200,48453045200,452,Census Tract 452,TX,Travis County,Texas,CT,1687989,0,"POLYGON ((-97.700999 30.430773, -97.698755 30.430274, -97.698001 30.430106, -97.692704 30.428964, -97.685656 30.427718, -97.682408 30.428344, -97.679024 30.428065, -97.676595 30.426857, -97.677607 30.425803, -97.68255 30.422453, -97.683032 30.421902, -97.683894 30.420278, -97.6847 30.417401, -97.685895 30.416199, -97.688554 30.415602, -97.688966 30.41789, -97.689991 30.418657, -97.692243 30.420514, -97.693666 30.421084, -97.69201 30.423468, -97.693115 30.424051, -97.693759 30.423922, -97.700056 30.42745, -97.701924 30.427787, -97.700999 30.430773))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,001311,1400000US48453001311,48453001311,13.11,Census Tract 13.11,TX,Travis County,Texas,CT,1106338,65346,"POLYGON ((-97.754589 30.264816, -97.754495 30.264975, -97.752654 30.264568, -97.752036 30.264186, -97.749732 30.263589, -97.748614 30.263164, -97.747603 30.262773, -97.745175 30.261651, -97.746875 30.257144, -97.748653 30.252273, -97.751881 30.249689, -97.754907 30.250025, -97.754281 30.251504, -97.756845 30.253835, -97.753482 30.259584, -97.757073 30.260608, -97.754589 30.264816))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,041500,1400000US48453041500,48453041500,415,Census Tract 415,TX,Travis County,Texas,CT,1501402,0,"POLYGON ((-97.676155 30.377057, -97.674573 30.380114, -97.674065 30.381964, -97.672565 30.388382, -97.667844 30.387892, -97.666955 30.387486, -97.665536 30.385639, -97.664112 30.381787, -97.663978 30.379282, -97.663053 30.37686, -97.660546 30.375275, -97.661095 30.374857, -97.665823 30.372461, -97.666699 30.372895, -97.675583 30.376949, -97.676155 30.377057))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,040300,1400000US48453040300,48453040300,403,Census Tract 403,TX,Travis County,Texas,CT,3557836,0,"POLYGON ((-97.70016 30.339315, -97.696888 30.344504, -97.695074 30.347371, -97.693602 30.349704, -97.691118 30.353487, -97.688109 30.358259, -97.686467 30.3575, -97.68431 30.356007, -97.678943 30.352635, -97.676005 30.350839, -97.677233 30.346915, -97.677549 30.345818, -97.678389 30.344026, -97.680647 30.341391, -97.683322 30.337336, -97.686051 30.333107, -97.686384 30.332617, -97.691179 30.334831, -97.699005 30.338616, -97.70016 30.339315))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,000608,1400000US48453000608,48453000608,6.08,Census Tract 6.08,TX,Travis County,Texas,CT,189019,0,"POLYGON ((-97.744947 30.285263, -97.744682 30.287936, -97.74155 30.287719, -97.74181 30.285, -97.741888 30.281735, -97.745175 30.282663, -97.744947 30.285263))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,002221,1400000US48453002221,48453002221,22.21,Census Tract 22.21,TX,Travis County,Texas,CT,5079783,0,"POLYGON ((-97.630378 30.307963, -97.630047 30.308709, -97.626871 30.32014, -97.624934 30.32651, -97.623006 30.32798, -97.619742 30.328866, -97.618393 30.331434, -97.618434 30.331581, -97.618498 30.33181, -97.607431 30.334799, -97.604406 30.335608, -97.599466 30.337467, -97.600727 30.334783, -97.60413 30.329145, -97.605379 30.326375, -97.617945 30.306896, -97.619295 30.304652, -97.620842 30.302262, -97.622388 30.303006, -97.627934 30.305677, -97.627533 30.306579, -97.630199 30.307876, -97.630378 30.307963))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,040600,1400000US48453040600,48453040600,406,Census Tract 406,TX,Travis County,Texas,CT,898796,0,"POLYGON ((-97.708334 30.363406, -97.706227 30.367436, -97.705856 30.368025, -97.7055 30.369251, -97.700621 30.366977, -97.695997 30.36487, -97.69695 30.363155, -97.699707 30.358266, -97.700108 30.357647, -97.704341 30.359677, -97.706094 30.360542, -97.70806 30.361501, -97.7097 30.36202, -97.708334 30.363406))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,033400,1400000US48453033400,48453033400,334,Census Tract 334,TX,Travis County,Texas,CT,2006660,0,"POLYGON ((-97.850952 30.213985, -97.848598 30.216073, -97.848116 30.216771, -97.84679 30.216691, -97.845399 30.216635, -97.842311 30.216615, -97.840859 30.216925, -97.839014 30.217811, -97.836591 30.220312, -97.836184 30.219724, -97.832941 30.215469, -97.830401 30.213883, -97.830499 30.213731, -97.832202 30.211002, -97.833557 30.209343, -97.835705 30.20592, -97.837442 30.203126, -97.838924 30.204574, -97.840546 30.205034, -97.846305 30.207388, -97.847901 30.209292, -97.848875 30.209297, -97.850952 30.213985))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,033700,1400000US48453033700,48453033700,337,Census Tract 337,TX,Travis County,Texas,CT,2443338,0,"POLYGON ((-97.806744 30.437586, -97.805667 30.442351, -97.806337 30.444546, -97.804145 30.446278, -97.804016 30.447165, -97.799725 30.447138, -97.794409 30.444843, -97.788777 30.44419, -97.785341 30.440655, -97.783788 30.439902, -97.779967 30.438733, -97.780963 30.43691, -97.789986 30.4348, -97.790671 30.43601, -97.798566 30.438364, -97.800223 30.435556, -97.800124 30.434814, -97.800933 30.43194, -97.803324 30.430689, -97.805805 30.431295, -97.806744 30.437586))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,002325,1400000US48453002325,48453002325,23.25,Census Tract 23.25,TX,Travis County,Texas,CT,1304414,0,"POLYGON ((-97.717439 30.231715, -97.71641 30.233025, -97.714727 30.235178, -97.712634 30.233911, -97.709891 30.234627, -97.705953 30.235049, -97.704918 30.233928, -97.703026 30.236756, -97.702131 30.237208, -97.7014 30.236477, -97.697883 30.23485, -97.697315 30.234587, -97.701493 30.228001, -97.703392 30.22499, -97.703602 30.225052, -97.706216 30.226277, -97.707839 30.227067, -97.708997 30.22759, -97.712619 30.229564, -97.714372 30.230435, -97.717283 30.231642, -97.717439 30.231715))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,000308,1400000US48453000308,48453000308,3.08,Census Tract 3.08,TX,Travis County,Texas,CT,1466970,0,"POLYGON ((-97.700379 30.299987, -97.700083 30.301899, -97.698876 30.303907, -97.695361 30.301562, -97.690232 30.300942, -97.6894 30.299679, -97.685908 30.300152, -97.687059 30.298182, -97.689203 30.29462, -97.689289 30.291566, -97.690351 30.289913, -97.692021 30.289499, -97.695212 30.290203, -97.698568 30.289089, -97.699079 30.291281, -97.69948 30.292021, -97.700127 30.293263, -97.700379 30.299987))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,002409,1400000US48453002409,48453002409,24.09,Census Tract 24.09,TX,Travis County,Texas,CT,1337667,0,"POLYGON ((-97.801952 30.201518, -97.797255 30.208385, -97.793746 30.213477, -97.793676 30.213579, -97.79168 30.215509, -97.789441 30.216455, -97.789196 30.215966, -97.786185 30.214728, -97.787187 30.212566, -97.787102 30.21064, -97.788896 30.208141, -97.789714 30.206565, -97.791023 30.205318, -97.79349 30.200724, -97.793612 30.199327, -97.796191 30.199579, -97.798737 30.200445, -97.801952 30.201518))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,000804,1400000US48453000804,48453000804,8.04,Census Tract 8.04,TX,Travis County,Texas,CT,1047634,0,"POLYGON ((-97.732498 30.271846, -97.731885 30.271868, -97.719908 30.273786, -97.715978 30.27436, -97.714247 30.270447, -97.715323 30.268302, -97.714678 30.266908, -97.717973 30.265185, -97.719294 30.265635, -97.720519 30.266065, -97.732996 30.270465, -97.732498 30.271846))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,000302,1400000US48453000302,48453000302,3.02,Census Tract 3.02,TX,Travis County,Texas,CT,2052163,0,"POLYGON ((-97.735796 30.30639, -97.732976 30.310843, -97.72839 30.308633, -97.725594 30.30728, -97.724607 30.306998, -97.723914 30.306838, -97.719615 30.304854, -97.715981 30.303624, -97.715267 30.302011, -97.719719 30.294945, -97.72013 30.294284, -97.723286 30.295792, -97.727282 30.297486, -97.729778 30.298707, -97.733548 30.30053, -97.738147 30.302741, -97.735796 30.30639))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,002316,1400000US48453002316,48453002316,23.16,Census Tract 23.16,TX,Travis County,Texas,CT,700495,0,"POLYGON ((-97.732948 30.238195, -97.729856 30.243083, -97.729287 30.243206, -97.72704 30.24025, -97.726075 30.238985, -97.725609 30.237534, -97.723968 30.235119, -97.722846 30.234103, -97.723948 30.233306, -97.724406 30.232833, -97.727776 30.227462, -97.729009 30.22812, -97.731018 30.229751, -97.729936 30.231379, -97.727326 30.23541, -97.728493 30.235959, -97.730731 30.237368, -97.732948 30.238195))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,001304,1400000US48453001304,48453001304,13.04,Census Tract 13.04,TX,Travis County,Texas,CT,1827986,0,"POLYGON ((-97.779056 30.252052, -97.777043 30.254729, -97.775291 30.256859, -97.772819 30.257992, -97.771098 30.256827, -97.771474 30.255647, -97.767772 30.253001, -97.766522 30.252385, -97.764701 30.250904, -97.764837 30.249181, -97.768984 30.246016, -97.770037 30.244912, -97.771266 30.242702, -97.773096 30.237401, -97.776859 30.239109, -97.779183 30.240275, -97.776187 30.245072, -97.777183 30.246924, -97.778682 30.246156, -97.781282 30.248268, -97.779056 30.252052))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,001403,1400000US48453001403,48453001403,14.03,Census Tract 14.03,TX,Travis County,Texas,CT,800036,0,"POLYGON ((-97.741273 30.233771, -97.737023 30.24088, -97.735037 30.244959, -97.735412 30.247888, -97.733752 30.247625, -97.731443 30.245957, -97.730197 30.244626, -97.729287 30.243206, -97.729856 30.243083, -97.732948 30.238195, -97.736888 30.232315, -97.73939 30.233298, -97.741273 30.233771))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,002104,1400000US48453002104,48453002104,21.04,Census Tract 21.04,TX,Travis County,Texas,CT,1237911,0,"POLYGON ((-97.701535 30.315813, -97.699617 30.317289, -97.695858 30.320781, -97.695388 30.321472, -97.693017 30.321322, -97.689084 30.321491, -97.689011 30.320423, -97.691596 30.315649, -97.692502 30.314095, -97.69301 30.313365, -97.693828 30.311848, -97.694092 30.311468, -97.697345 30.306342, -97.700603 30.307861, -97.699353 30.309062, -97.704955 30.313097, -97.701535 30.315813))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,002106,1400000US48453002106,48453002106,21.06,Census Tract 21.06,TX,Travis County,Texas,CT,1629279,0,"POLYGON ((-97.697345 30.306342, -97.694092 30.311468, -97.693828 30.311848, -97.69301 30.313365, -97.692502 30.314095, -97.691596 30.315649, -97.686124 30.313056, -97.684633 30.312335, -97.685269 30.311637, -97.686399 30.308796, -97.685518 30.306571, -97.681313 30.304584, -97.685135 30.301024, -97.685908 30.300152, -97.6894 30.299679, -97.690232 30.300942, -97.695361 30.301562, -97.698876 30.303907, -97.697345 30.306342))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,002307,1400000US48453002307,48453002307,23.07,Census Tract 23.07,TX,Travis County,Texas,CT,2119483,0,"POLYGON ((-97.751287 30.216572, -97.747455 30.223299, -97.744814 30.227772, -97.744434 30.228417, -97.741273 30.233771, -97.73939 30.233298, -97.736888 30.232315, -97.736004 30.231656, -97.735388 30.227788, -97.734804 30.224093, -97.734366 30.221309, -97.733744 30.219944, -97.733776 30.217565, -97.73508 30.215351, -97.738858 30.215902, -97.743973 30.216326, -97.750147 30.216465, -97.751287 30.216572))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,002422,1400000US48453002422,48453002422,24.22,Census Tract 24.22,TX,Travis County,Texas,CT,4031630,0,"POLYGON ((-97.798883 30.174915, -97.796074 30.179337, -97.792672 30.183876, -97.790831 30.186348, -97.790435 30.190089, -97.790283 30.192984, -97.787767 30.19719, -97.783848 30.194859, -97.783245 30.194602, -97.781524 30.194276, -97.778846 30.193092, -97.770518 30.190537, -97.772336 30.188149, -97.778106 30.179411, -97.786167 30.16711, -97.786254 30.166975, -97.788563 30.167217, -97.788516 30.16829, -97.786115 30.17084, -97.785277 30.172951, -97.78877 30.174295, -97.798907 30.174104, -97.798883 30.174915))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,491,020325,1400000US48491020325,48491020325,203.25,Census Tract 203.25,TX,Williamson County,Texas,CT,1167808,0,"POLYGON ((-97.847598 30.53628, -97.845393 30.537946, -97.84551 30.538952, -97.846779 30.542146, -97.840157 30.544162, -97.84004 30.543838, -97.838109 30.539498, -97.835201 30.532905, -97.839039 30.531569, -97.844949 30.529813, -97.84694 30.534756, -97.847598 30.53628))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,491,020404,1400000US48491020404,48491020404,204.04,Census Tract 204.04,TX,Williamson County,Texas,CT,1475590,0,"POLYGON ((-97.825723 30.455605, -97.823068 30.458049, -97.82207 30.459158, -97.819998 30.460912, -97.81768 30.461674, -97.816074 30.462222, -97.814785 30.459484, -97.811331 30.458624, -97.807073 30.45576, -97.807363 30.454858, -97.80866 30.453437, -97.810982 30.451095, -97.811942 30.447067, -97.818448 30.451303, -97.823069 30.453436, -97.823981 30.454287, -97.825723 30.455605))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,002319,1400000US48453002319,48453002319,23.19,Census Tract 23.19,TX,Travis County,Texas,CT,713143,0,"POLYGON ((-97.651622 30.19843, -97.645645 30.203685, -97.644402 30.20265, -97.641896 30.204551, -97.639367 30.20329, -97.637727 30.20244, -97.64075 30.199614, -97.646694 30.194334, -97.651622 30.19843))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,000203,1400000US48453000203,48453000203,2.03,Census Tract 2.03,TX,Travis County,Texas,CT,1208518,0,"POLYGON ((-97.74311 30.305195, -97.737571 30.313464, -97.741567 30.315401, -97.739561 30.318595, -97.737547 30.317658, -97.734008 30.32328, -97.731865 30.322262, -97.733255 30.319323, -97.731133 30.318265, -97.732223 30.316499, -97.732976 30.310843, -97.735796 30.30639, -97.738147 30.302741, -97.74311 30.305195))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,491,020409,1400000US48491020409,48491020409,204.09,Census Tract 204.09,TX,Williamson County,Texas,CT,4856589,61752,"POLYGON ((-97.78007 30.470786, -97.780407 30.472496, -97.777142 30.473484, -97.769623 30.474411, -97.760532 30.477321, -97.753096 30.474654, -97.749056 30.47397, -97.742361 30.47482, -97.738263 30.476076, -97.738221 30.474192, -97.739039 30.473306, -97.741313 30.474234, -97.742424 30.474124, -97.74424 30.472726, -97.744861 30.470636, -97.747578 30.469234, -97.750351 30.469224, -97.752594 30.470168, -97.753707 30.471722, -97.755556 30.47247, -97.757435 30.470992, -97.758364 30.468144, -97.758701 30.465076, -97.759255 30.463387, -97.76139 30.460753, -97.761778 30.458498, -97.762131 30.457785, -97.762495 30.457649, -97.764847 30.456853, -97.774749 30.453697, -97.776416 30.453222, -97.776581 30.455082, -97.777731 30.458309, -97.778804 30.45959, -97.779423 30.462248, -97.781919 30.467614, -97.78007 30.470786))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,491,020403,1400000US48491020403,48491020403,204.03,Census Tract 204.03,TX,Williamson County,Texas,CT,1568963,0,"POLYGON ((-97.816028 30.462238, -97.811365 30.463735, -97.810622 30.463891, -97.797019 30.468164, -97.794151 30.461238, -97.797274 30.46071, -97.798028 30.459971, -97.800102 30.458065, -97.803358 30.457414, -97.804683 30.456337, -97.805145 30.45598, -97.807073 30.45576, -97.811331 30.458624, -97.814785 30.459484, -97.816074 30.462222, -97.816028 30.462238))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,053,960801,1400000US48053960801,48053960801,9608.01,Census Tract 9608.01,TX,Burnet County,Texas,CT,31102672,2147888,"POLYGON ((-98.351982 30.558084, -98.34253 30.555733, -98.338237 30.555646, -98.33276 30.559444, -98.327753 30.564566, -98.325862 30.566085, -98.323882 30.56691, -98.322248 30.566955, -98.31686 30.564769, -98.315016 30.562902, -98.31169 30.560479, -98.309329 30.558929, -98.304188 30.55641, -98.300403 30.554697, -98.294824 30.553256, -98.289054 30.55306, -98.285878 30.555771, -98.284786 30.55713, -98.284039 30.556097, -98.279156 30.56105, -98.276631 30.563121, -98.275477 30.562619, -98.276183 30.560779, -98.274089 30.556772, -98.273889 30.555619, -98.27402 30.554279, -98.276269 30.54843, -98.277848 30.541723, -98.278604 30.539987, -98.291513 30.515447, -98.293267 30.512697, -98.296048 30.509232, -98.306236 30.511844, -98.3118 30.513277, -98.315357 30.514116, -98.320193 30.514669, -98.320205 30.51467, -98.342983 30.517051, -98.350169 30.517472, -98.351517 30.51719, -98.35152 30.517303, -98.351907 30.543822, -98.351931 30.548087, -98.351982 30.558084))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,209,010305,1400000US48209010305,48209010305,103.05,Census Tract 103.05,TX,Hays County,Texas,CT,5626207,22879,"POLYGON ((-97.921822 29.882516, -97.919677 29.884828, -97.916375 29.888477, -97.912246 29.893016, -97.909456 29.896014, -97.906571 29.896129, -97.904074 29.895237, -97.902474 29.894927, -97.901199 29.894364, -97.900445 29.894734, -97.898995 29.895086, -97.897835 29.89429, -97.897369 29.894401, -97.890168 29.900761, -97.887536 29.898499, -97.885131 29.896445, -97.884437 29.896148, -97.883758 29.895634, -97.881322 29.893573, -97.88112 29.893414, -97.89016 29.886324, -97.891369 29.88547, -97.893896 29.883734, -97.894637 29.882143, -97.894531 29.881588, -97.895526 29.875786, -97.895576 29.874265, -97.896148 29.870648, -97.904442 29.876092, -97.907299 29.877987, -97.909668 29.879154, -97.910091 29.879332, -97.910574 29.879552, -97.915022 29.881507, -97.915695 29.881666, -97.92082 29.881961, -97.921822 29.882516))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
